Modelo,Topologia,Uso,Tiempo
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4248888888888889,4.049952983856201
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4436888888888888,4.031149864196777
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1446888888888889,4.0442705154418945
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3792888888888888,4.043727159500122
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3417777777777777,3.9422082901000977
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1724222222222223,3.9865548610687256
actorPPOmiddR_Comprimido,NEW_Garr199905,1.5475777777777777,4.030666828155518
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3664222222222222,4.048942565917969
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4834666666666667,3.9706857204437256
actorPPOmiddR_Comprimido,NEW_Garr199905,1.6266,4.049298524856567
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1434222222222221,3.944575548171997
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1682,3.9644110202789307
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2516444444444443,3.969264507293701
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4007333333333334,3.9952831268310547
actorPPOmiddR_Comprimido,NEW_Garr199905,1.509311111111111,4.035427808761597
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4352,3.977710723876953
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1710666666666667,3.9983787536621094
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4496888888888888,4.009366273880005
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4605777777777778,4.0137245655059814
actorPPOmiddR_Comprimido,NEW_Garr199905,1.408511111111111,4.000770807266235
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2321333333333333,3.98860764503479
actorPPOmiddR_Comprimido,NEW_Goodnet,1.09175,1.7013182640075684
actorPPOmiddR_Comprimido,NEW_Goodnet,1.10415,1.7174749374389648
actorPPOmiddR_Comprimido,NEW_Goodnet,1.07305,1.7483901977539062
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0459,1.7211229801177979
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0302,1.694809913635254
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1206,1.7282397747039795
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0927,1.7120983600616455
actorPPOmiddR_Comprimido,NEW_Goodnet,1.12245,1.692432165145874
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1188,1.7123816013336182
actorPPOmiddR_Comprimido,NEW_Goodnet,1.11095,1.6753735542297363
actorPPOmiddR_Comprimido,NEW_Goodnet,1.01815,1.7366726398468018
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1795,1.7063133716583252
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0197,1.7076539993286133
actorPPOmiddR_Comprimido,NEW_Goodnet,1.02045,1.718801498413086
actorPPOmiddR_Comprimido,NEW_Goodnet,1.00345,1.7129263877868652
actorPPOmiddR_Comprimido,NEW_Goodnet,1.06675,1.7200334072113037
actorPPOmiddR_Comprimido,NEW_Goodnet,0.99515,1.737928867340088
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0398,1.7117691040039062
actorPPOmiddR_Comprimido,NEW_Goodnet,1.12015,1.7221837043762207
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0988,1.6847631931304932
actorPPOmiddR_Comprimido,NEW_Goodnet,1.083,1.7092835903167725
actorPPOmiddR_Comprimido,NEW_Goodnet,1.20895,1.7068746089935303
actorPPOmiddR_Comprimido,NEW_Goodnet,1.03445,1.683666706085205
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0297,1.7098515033721924
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1482,1.692770004272461
actorPPOmiddR_Comprimido,NEW_Goodnet,1.11045,1.6903941631317139
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0974,1.7113921642303467
actorPPOmiddR_Comprimido,NEW_Goodnet,1.13305,1.700798511505127
actorPPOmiddR_Comprimido,NEW_Goodnet,0.9795,1.752767562866211
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1776,1.6753742694854736
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1874,1.7213835716247559
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0155,1.711179494857788
actorPPOmiddR_Comprimido,NEW_Goodnet,1.24015,1.7404515743255615
actorPPOmiddR_Comprimido,NEW_Goodnet,1.06525,1.707381010055542
actorPPOmiddR_Comprimido,NEW_Goodnet,1.5959,1.6905901432037354
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1628,1.7007124423980713
actorPPOmiddR_Comprimido,NEW_Goodnet,1.01135,1.7358932495117188
actorPPOmiddR_Comprimido,NEW_Goodnet,1.03435,1.729452133178711
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1004,1.6905136108398438
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1445,1.6648221015930176
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0815,1.7399194240570068
actorPPOmiddR_Comprimido,NEW_Goodnet,1.27175,1.7341158390045166
actorPPOmiddR_Comprimido,NEW_Goodnet,1.12035,1.7114040851593018
actorPPOmiddR_Comprimido,NEW_Goodnet,1.1595,1.7253849506378174
actorPPOmiddR_Comprimido,NEW_Goodnet,1.2895,1.655369520187378
actorPPOmiddR_Comprimido,NEW_Goodnet,1.0763,1.7226314544677734
actorPPOmiddR_Comprimido,NEW_Goodnet,1.06645,1.6811294555664062
actorPPOmiddR_Comprimido,NEW_Goodnet,1.3548,1.6856698989868164
actorPPOmiddR_Comprimido,NEW_Goodnet,1.06025,1.6969797611236572
actorPPOmiddR_Comprimido,NEW_Goodnet,1.00765,1.7187955379486084
